68.00000,68.00000,775.38154,775.38154,23.38019,11.40267,73.16083,0.34383
69.00000,186.00000,2113.96293,2113.96293,61.27560,11.36539,72.31863,0.32944
70.00000,61.00000,684.31661,684.31661,20.17729,11.21831,76.63166,0.33078
71.00000,56.00000,649.48057,649.48057,223.66507,11.59787,73.36859,3.99402
72.00000,127.00000,1434.01437,1434.01437,706.97420,11.29145,76.03573,5.56673
73.00000,94.00000,1089.88332,1089.88332,48.03560,11.59450,79.46859,0.51102
74.00000,81.00000,911.79171,911.79171,30.19887,11.25669,76.74208,0.37283
75.00000,62.00000,728.14068,728.14068,23.28996,11.74420,80.24858,0.37564
76.00000,74.00000,862.18375,862.18375,24.69575,11.65113,75.60724,0.33373
77.00000,117.00000,1385.38889,1385.38889,36.44680,11.84093,77.06128,0.31151
78.00000,47.00000,547.09341,547.09341,15.91605,11.64029,79.35214,0.33864
79.00000,69.00000,768.99341,768.99341,21.94464,11.14483,76.56661,0.31804
80.00000,57.00000,657.18769,657.18769,20.19411,11.52961,81.81499,0.35428
81.00000,72.00000,823.09642,823.09642,228.11509,11.43189,77.91548,3.16827
82.00000,66.00000,730.01945,730.01945,643.18409,11.06090,79.88968,9.74521
83.00000,95.00000,1108.06313,1108.06313,57.89295,11.66382,83.22599,0.60940
84.00000,82.00000,958.30890,958.30890,31.35353,11.68669,80.36534,0.38236
85.00000,114.00000,1284.52711,1284.52711,44.90357,11.26778,83.82383,0.39389
86.00000,127.00000,1457.88347,1457.88347,44.17141,11.47940,82.91774,0.34781
87.00000,59.00000,681.65347,681.65347,19.61686,11.55345,78.08362,0.33249
88.00000,62.00000,718.04990,718.04990,25.51687,11.58145,84.92787,0.41156
89.00000,73.00000,854.04918,854.04918,25.18536,11.69930,81.20259,0.34500
90.00000,177.00000,2070.45614,2070.45614,834.02984,11.69749,83.31120,4.71203
91.00000,154.00000,1777.78542,1777.78542,87.19670,11.54406,88.24262,0.56621
92.00000,58.00000,673.15437,673.15437,24.27551,11.60611,84.02493,0.41854
93.00000,180.00000,2090.00414,2090.00414,70.40386,11.61113,87.02416,0.39113
94.00000,83.00000,942.31313,942.31313,29.28296,11.35317,88.08902,0.35281
95.00000,173.00000,2038.99810,2038.99810,64.36006,11.78612,86.45622,0.37202
96.00000,94.00000,1080.79137,1080.79137,32.10285,11.49778,88.75856,0.34152
97.00000,39.00000,451.88177,451.88177,768.37143,11.58671,94.26846,19.70183
98.00000,189.00000,2213.23712,2213.23712,100.18665,11.71025,91.45106,0.53009
99.00000,177.00000,2065.31196,2065.31196,72.49449,11.66843,91.40619,0.40957
100.00000,147.00000,1654.78507,1654.78507,57.07311,11.25704,92.47940,0.38825
101.00000,200.00000,2331.14656,2331.14656,71.76505,11.65573,91.91985,0.35883
102.00000,209.00000,2381.92473,2381.92473,857.70818,11.39677,95.10071,4.10387
103.00000,177.00000,2067.49320,2067.49320,77.33023,11.68075,96.10049,0.43689
104.00000,83.00000,972.39414,972.39414,34.61759,11.71559,97.78333,0.41708
105.00000,75.00000,878.29205,878.29205,28.52513,11.71056,97.90429,0.38034
106.00000,55.00000,638.58366,638.58366,23.56442,11.61061,98.31297,0.42844
107.00000,79.00000,880.84256,880.84256,29.69941,11.14991,92.88111,0.37594
108.00000,66.00000,770.80053,770.80053,26.91413,11.67880,99.62076,0.40779
109.00000,44.00000,511.19952,511.19952,16.27660,11.61817,96.51697,0.36992
110.00000,43.00000,497.19007,497.19007,16.54946,11.56256,98.86175,0.38487
111.00000,44.00000,509.82675,509.82675,704.65348,11.58697,99.47463,16.01485
112.00000,69.00000,792.88206,792.88206,99.81477,11.49104,99.66669,1.44659
113.00000,113.00000,1337.61166,1337.61166,52.92260,11.83727,100.24402,0.46834
114.00000,95.00000,1049.68445,1049.68445,41.76810,11.04931,102.18338,0.43966
115.00000,74.00000,849.32410,849.32410,27.67818,11.47735,98.26952,0.37403
116.00000,72.00000,811.64914,811.64914,27.13083,11.27290,101.03354,0.37682
117.00000,123.00000,1386.46175,1386.46175,48.75599,11.27205,101.79862,0.39639
118.00000,67.00000,780.69906,780.69906,25.90419,11.65222,102.54390,0.38663
119.00000,91.00000,1065.83123,1065.83123,35.10078,11.71243,102.07625,0.38572
120.00000,54.00000,612.88141,612.88141,19.09213,11.34966,97.26048,0.35356
121.00000,186.00000,2181.07381,2181.07381,843.14238,11.72620,106.67808,4.53302
122.00000,173.00000,2040.48306,2040.48306,90.13655,11.79470,105.42980,0.52102
123.00000,200.00000,2349.53693,2349.53693,82.82200,11.74768,106.03874,0.41411
124.00000,63.00000,723.44535,723.44535,24.32243,11.48326,107.76602,0.38607
125.00000,74.00000,861.64190,861.64190,28.63535,11.64381,103.11059,0.38696
126.00000,74.00000,845.23604,845.23604,27.03080,11.42211,108.95858,0.36528
127.00000,88.00000,1037.14442,1037.14442,696.82572,11.78573,108.42344,7.91847
128.00000,80.00000,911.91496,911.91496,59.17655,11.39894,110.72621,0.73971
129.00000,138.00000,1568.47756,1568.47756,64.98135,11.36578,109.16718,0.47088
130.00000,55.00000,635.54383,635.54383,24.20718,11.55534,112.78605,0.44013
131.00000,88.00000,1017.61567,1017.61567,37.24040,11.56381,110.68318,0.42319
132.00000,75.00000,867.10586,867.10586,30.97525,11.56141,112.15912,0.41300
133.00000,64.00000,737.30804,737.30804,28.77052,11.52044,110.74351,0.44954
134.00000,137.00000,1615.90387,1615.90387,54.86301,11.79492,110.00291,0.40046
135.00000,71.00000,833.12382,833.12382,29.42325,11.73414,112.31733,0.41441
136.00000,40.00000,462.59697,462.59697,18.02432,11.56492,110.49636,0.45061
137.00000,178.00000,2089.54710,2089.54710,767.76454,11.73903,113.87665,4.31328
138.00000,141.00000,1634.99062,1634.99062,64.66564,11.59568,114.53321,0.45862
139.00000,90.00000,1066.17983,1066.17983,44.12644,11.84644,118.03604,0.49029
140.00000,96.00000,1131.23773,1131.23773,40.15381,11.78373,115.35344,0.41827
141.00000,120.00000,1399.93828,1399.93828,46.31468,11.66615,115.36515,0.38596
142.00000,112.00000,1311.69290,1311.69290,44.10678,11.71154,115.40465,0.39381
143.00000,62.00000,702.19475,702.19475,22.17189,11.32572,111.64066,0.35761
144.00000,142.00000,1661.50080,1661.50080,708.42377,11.70071,121.08126,4.98890
145.00000,109.00000,1288.03564,1288.03564,53.25793,11.81684,118.60858,0.48860
146.00000,50.00000,578.90649,578.90649,23.57856,11.57813,124.50034,0.47157
147.00000,97.00000,1140.60942,1140.60942,39.24914,11.75886,118.49271,0.40463
148.00000,109.00000,1272.20125,1272.20125,45.63728,11.67157,118.59840,0.41869
149.00000,121.00000,1395.08608,1395.08608,46.46254,11.52964,118.72609,0.38399
150.00000,166.00000,1943.70680,1943.70680,65.46951,11.70908,121.16306,0.39439
151.00000,42.00000,485.20027,485.20027,571.51987,11.55239,116.61078,13.60762
152.00000,189.00000,2204.74730,2204.74730,161.05584,11.66533,126.25760,0.85215
153.00000,144.00000,1654.31939,1654.31939,64.02219,11.48833,124.30900,0.44460
154.00000,148.00000,1736.19304,1736.19304,59.83875,11.73103,124.27468,0.40432
155.00000,177.00000,2055.58415,2055.58415,67.70329,11.61347,123.56680,0.38250
156.00000,136.00000,1605.65142,1605.65142,570.63244,11.80626,124.85682,4.19583
157.00000,73.00000,862.01073,862.01073,101.64011,11.80837,126.82665,1.39233
158.00000,180.00000,2130.43050,2130.43050,91.42985,11.83573,128.55018,0.50794
159.00000,99.00000,1166.74032,1166.74032,45.48662,11.78526,129.84262,0.45946
160.00000,148.00000,1699.45579,1699.45579,66.22703,11.48281,128.47999,0.44748
161.00000,68.00000,785.58808,785.58808,28.34649,11.55277,128.49889,0.41686
162.00000,116.00000,1372.56689,1372.56689,45.73537,11.83247,128.51507,0.39427
163.00000,119.00000,1406.34952,1406.34952,572.93034,11.81806,130.58407,4.81454
164.00000,106.00000,1227.01324,1227.01324,88.75843,11.57560,130.75484,0.83734
165.00000,88.00000,1025.90386,1025.90386,40.90453,11.65800,133.31097,0.46482
166.00000,68.00000,775.14244,775.14244,30.51845,11.39915,133.18046,0.44880
167.00000,121.00000,1421.04023,1421.04023,52.94838,11.74413,132.15471,0.43759
168.00000,124.00000,1462.32039,1462.32039,51.84968,11.79291,133.30759,0.41814
169.00000,53.00000,616.15780,616.15780,26.29351,11.62562,140.78701,0.49610
170.00000,185.00000,2206.14841,2206.14841,74.39511,11.92513,132.62641,0.40214
171.00000,131.00000,1530.35104,1530.35104,600.38455,11.68207,137.51219,4.58309
172.00000,106.00000,1244.85408,1244.85408,58.20918,11.74391,134.93034,0.54914
173.00000,65.00000,757.55998,757.55998,30.88200,11.65477,135.31914,0.47511
174.00000,92.00000,1070.99062,1070.99062,44.17326,11.64120,137.43731,0.48014
175.00000,184.00000,2179.58370,2179.58370,91.30540,11.84556,137.43119,0.49623
176.00000,149.00000,1753.78693,1753.78693,61.94816,11.77038,140.28972,0.41576
177.00000,101.00000,1181.33958,1181.33958,41.11954,11.69643,136.25845,0.40712
178.00000,178.00000,2105.50245,2105.50245,635.47293,11.82867,140.29799,3.57007
179.00000,69.00000,810.52525,810.52525,36.04936,11.74674,148.25028,0.52245
180.00000,191.00000,2279.39220,2279.39220,87.21255,11.93399,139.83444,0.45661
181.00000,179.00000,2130.37750,2130.37750,73.00150,11.90155,142.73124,0.40783
182.00000,177.00000,2106.91508,2106.91508,68.81848,11.90348,141.19404,0.38880
183.00000,119.00000,1394.29886,1394.29886,584.58889,11.71680,147.47954,4.91251
184.00000,158.00000,1869.84559,1869.84559,73.91727,11.83447,148.61390,0.46783
185.00000,223.00000,2636.75952,2636.75952,86.95766,11.82403,144.71026,0.38994
186.00000,181.00000,2150.52709,2150.52709,74.29892,11.88137,149.19067,0.41049
187.00000,250.00000,2980.55530,2980.55530,610.30607,11.92222,147.72684,2.44122
188.00000,177.00000,2108.69721,2108.69721,103.45964,11.91354,150.51107,0.58452
189.00000,220.00000,2562.95407,2562.95407,111.80547,11.64979,151.33502,0.50821
190.00000,178.00000,2118.61146,2118.61146,85.12438,11.90231,153.13464,0.47823
191.00000,184.00000,2194.78707,2194.78707,560.32956,11.92819,153.23124,3.04527
192.00000,286.00000,3382.66669,3382.66669,161.87803,11.82751,154.58429,0.56601
193.00000,193.00000,2281.96976,2281.96976,107.60160,11.82368,158.17868,0.55752
194.00000,177.00000,2110.59181,2110.59181,102.22245,11.92425,154.90899,0.57753
195.00000,101.00000,1183.25534,1183.25534,480.91647,11.71540,155.64380,4.76155
196.00000,183.00000,2170.53129,2170.53129,123.81839,11.86083,160.60760,0.67660
197.00000,281.00000,3342.47126,3342.47126,168.21909,11.89492,159.12541,0.59864
198.00000,179.00000,2127.93322,2127.93322,96.73878,11.88790,160.71833,0.54044
199.00000,177.00000,2092.24624,2092.24624,563.59954,11.82060,160.26652,3.18418
200.00000,178.00000,2117.22921,2117.22921,117.65856,11.89455,165.99244,0.66100
201.00000,177.00000,2103.18082,2103.18082,109.48524,11.88238,163.28117,0.61856
202.00000,89.00000,1034.92352,1034.92352,45.45950,11.62835,162.28865,0.51078
203.00000,177.00000,2106.24351,2106.24351,116.43859,11.89968,163.27475,0.65785
204.00000,278.00000,3279.18497,3279.18497,591.37249,11.79563,167.60582,2.12724
205.00000,283.00000,3340.11105,3340.11105,193.40114,11.80251,168.82280,0.68340
206.00000,177.00000,2108.01874,2108.01874,117.12060,11.90971,167.19963,0.66170
207.00000,129.00000,1514.49860,1514.49860,72.72894,11.74030,166.82881,0.56379
208.00000,194.00000,2285.81136,2285.81136,529.86012,11.78253,173.03071,2.73124
209.00000,285.00000,3393.61171,3393.61171,210.11001,11.90741,171.73896,0.73723
210.00000,204.00000,2407.24812,2407.24812,145.16284,11.80024,172.37715,0.71158
211.00000,278.00000,3287.24921,3287.24921,583.04087,11.82464,172.78643,2.09727
212.00000,277.00000,3278.23083,3278.23083,207.39918,11.83477,178.48423,0.74873
213.00000,177.00000,2099.10541,2099.10541,129.41059,11.85935,175.56562,0.73113
214.00000,177.00000,2101.04186,2101.04186,130.94752,11.87029,175.51220,0.73982
215.00000,88.00000,1036.16373,1036.16373,446.28719,11.77459,177.82820,5.07145
216.00000,177.00000,2100.89010,2100.89010,167.15653,11.86944,179.64061,0.94439
217.00000,357.00000,4253.87453,4253.87453,256.59081,11.91561,182.09028,0.71874
218.00000,177.00000,2110.56131,2110.56131,120.79325,11.92408,179.61792,0.68245
219.00000,280.00000,3341.64056,3341.64056,585.68710,11.93443,183.55016,2.09174
220.00000,177.00000,2105.92337,2105.92337,134.81751,11.89787,183.28635,0.76168
221.00000,284.00000,3350.80874,3350.80874,217.05509,11.79862,184.36741,0.76428
222.00000,281.00000,3317.87917,3317.87917,564.09682,11.80740,186.24377,2.00746
223.00000,177.00000,2084.67393,2084.67393,183.50657,11.77782,191.96041,1.03676
224.00000,179.00000,2108.48204,2108.48204,154.66745,11.77923,185.67750,0.86406
225.00000,186.00000,2199.92679,2199.92679,146.04178,11.82756,190.93986,0.78517
226.00000,185.00000,2200.29306,2200.29306,486.48310,11.89348,189.91849,2.62964
227.00000,177.00000,2105.65253,2105.65253,118.43391,11.89634,192.35644,0.66912
228.00000,277.00000,3309.03685,3309.03685,196.04730,11.94598,195.52368,0.70775
229.00000,503.00000,5971.05636,5971.05636,712.34544,11.87089,194.12789,1.41619
230.00000,199.00000,2356.28236,2356.28236,153.69623,11.84061,198.37736,0.77234
231.00000,177.00000,2110.10690,2110.10690,140.49252,11.92151,196.11903,0.79374
232.00000,180.00000,2146.81769,2146.81769,135.67060,11.92676,197.28392,0.75373
233.00000,178.00000,2122.98349,2122.98349,424.70264,11.92687,203.12622,2.38597
234.00000,278.00000,3308.13086,3308.13086,206.45210,11.89975,199.45728,0.74263
235.00000,389.00000,4597.86387,4597.86387,592.63753,11.81970,202.85393,1.52349
236.00000,177.00000,2101.06284,2101.06284,123.11624,11.87041,203.70571,0.69557
237.00000,181.00000,2143.30619,2143.30619,118.25581,11.84147,203.79207,0.65335
238.00000,177.00000,2098.86315,2098.86315,116.07019,11.85798,203.59395,0.65576
239.00000,177.00000,2107.01568,2107.01568,123.19802,11.90404,208.36892,0.69603
240.00000,179.00000,2125.40140,2125.40140,425.84641,11.87375,204.31608,2.37903
241.00000,174.00000,2048.59849,2048.59849,123.61603,11.77355,211.21925,0.71044
242.00000,178.00000,2115.17904,2115.17904,116.01958,11.88303,206.25053,0.65180
243.00000,277.00000,3295.97949,3295.97949,181.94377,11.89884,210.98605,0.65684
244.00000,504.00000,6004.69926,6004.69926,648.87204,11.91409,212.60899,1.28744
245.00000,178.00000,2119.44866,2119.44866,117.00198,11.90701,210.48257,0.65731
246.00000,179.00000,2131.65243,2131.65243,406.23343,11.90867,214.47591,2.26946
247.00000,177.00000,2103.54421,2103.54421,128.28124,11.88443,215.74302,0.72475
248.00000,272.00000,3228.66968,3228.66968,197.99468,11.87011,216.99292,0.72792
249.00000,283.00000,3368.86152,3368.86152,183.45295,11.90410,217.65414,0.64824
250.00000,357.00000,4215.44660,4215.44660,530.24899,11.80797,219.84898,1.48529
251.00000,278.00000,3320.64858,3320.64858,194.33760,11.94478,222.54291,0.69906
252.00000,431.00000,5081.08090,5081.08090,577.63367,11.78905,221.10949,1.34022
253.00000,179.00000,2126.75016,2126.75016,113.83308,11.88129,225.41142,0.63594
254.00000,178.00000,2123.20632,2123.20632,112.95217,11.92813,226.73223,0.63456
255.00000,178.00000,2120.36091,2120.36091,114.08678,11.91214,221.77849,0.64094
256.00000,178.00000,2121.56436,2121.56436,409.50981,11.91890,229.72784,2.30062
257.00000,216.00000,2536.12756,2536.12756,185.69889,11.74133,228.11067,0.85972
258.00000,178.00000,2119.52699,2119.52699,144.66390,11.90745,225.37525,0.81272
259.00000,177.00000,2104.88539,2104.88539,145.11549,11.89201,226.67451,0.81986
260.00000,281.00000,3343.45543,3343.45543,462.35313,11.89842,233.20805,1.64538
261.00000,433.00000,5142.61186,5142.61186,305.00686,11.87670,231.46145,0.70440
262.00000,177.00000,2102.82836,2102.82836,123.56405,11.88039,230.72744,0.69810
263.00000,177.00000,2104.59592,2104.59592,373.48052,11.89037,233.84186,2.11006
264.00000,183.00000,2174.84435,2174.84435,146.23432,11.88440,236.46563,0.79909
265.00000,498.00000,5722.11371,5722.11371,608.74718,11.49019,236.52375,1.22238
266.00000,306.00000,3521.00867,3521.00867,222.24150,11.50656,236.97779,0.72628
267.00000,190.00000,2252.09644,2252.09644,168.56157,11.85314,240.86229,0.88717
268.00000,197.00000,2319.07452,2319.07452,159.33228,11.77195,237.17471,0.80879
269.00000,74.00000,862.33114,862.33114,298.16659,11.65312,233.08013,4.02928
270.00000,140.00000,1656.09214,1656.09214,119.35102,11.82923,242.44209,0.85251
271.00000,278.00000,3318.79467,3318.79467,241.75265,11.93811,244.07717,0.86961
272.00000,636.00000,7485.74056,7485.74056,754.04399,11.77003,243.53473,1.18560
273.00000,373.00000,4405.70083,4405.70083,350.04264,11.81153,244.57650,0.93845
274.00000,178.00000,2121.03120,2121.03120,367.62118,11.91591,248.60860,2.06529
275.00000,182.00000,2166.80127,2166.80127,165.89911,11.90550,246.49771,0.91153
276.00000,177.00000,2110.68593,2110.68593,169.61619,11.92478,247.66643,0.95828
277.00000,277.00000,3294.74433,3294.74433,275.82770,11.89438,251.74168,0.99577
278.00000,286.00000,3366.95149,3366.95149,464.81402,11.77256,249.17690,1.62522
279.00000,357.00000,4226.11392,4226.11392,303.21986,11.83785,251.58868,0.84936
280.00000,177.00000,2089.18936,2089.18936,156.91729,11.80333,256.57376,0.88654
281.00000,284.00000,3362.13810,3362.13810,451.52611,11.83851,254.22422,1.58988
282.00000,184.00000,2178.84540,2178.84540,176.16750,11.84155,255.46960,0.95743
283.00000,283.00000,3364.78357,3364.78357,259.28156,11.88969,252.80121,0.91619
284.00000,180.00000,2132.25035,2132.25035,344.56036,11.84584,255.60613,1.91422
285.00000,505.00000,5906.95893,5906.95893,558.11727,11.69695,260.07401,1.10518
286.00000,277.00000,3291.55634,3291.55634,250.90286,11.88287,257.59089,0.90579
287.00000,178.00000,2108.63224,2108.63224,393.87401,11.84625,258.61985,2.21278
288.00000,278.00000,3302.83836,3302.83836,312.05846,11.88071,263.62160,1.12251
289.00000,176.00000,2063.17485,2063.17485,193.42561,11.72258,261.71624,1.09901
290.00000,357.00000,4247.97895,4247.97895,603.59606,11.89910,262.59391,1.69075
291.00000,104.00000,1182.61397,1182.61397,132.71950,11.37129,264.99357,1.27615
292.00000,30.00000,338.44589,338.44589,43.62439,11.28153,282.79148,1.45415
293.00000,177.00000,2099.58103,2099.58103,233.67390,11.86204,263.32703,1.32019
294.00000,177.00000,2108.45805,2108.45805,202.10457,11.91219,263.38100,1.14183
295.00000,365.00000,4308.32022,4308.32022,614.24679,11.80362,266.34029,1.68287
296.00000,177.00000,2102.78623,2102.78623,231.56197,11.88015,272.81148,1.30826
297.00000,178.00000,2120.72761,2120.72761,230.40012,11.91420,265.16195,1.29438
298.00000,177.00000,2110.04498,2110.04498,223.34829,11.92116,266.66343,1.26185
299.00000,277.00000,3280.83292,3280.83292,531.39680,11.84416,274.39505,1.91840
300.00000,168.00000,1979.35254,1979.35254,183.99523,11.78186,271.89155,1.09521
301.00000,280.00000,3339.17544,3339.17544,331.45368,11.92563,271.74818,1.18376
302.00000,357.00000,4243.79753,4243.79753,601.60085,11.88739,273.48220,1.68516
303.00000,179.00000,2125.20776,2125.20776,244.20721,11.87267,276.72043,1.36429
304.00000,359.00000,4269.72542,4269.72542,460.00622,11.89339,272.84836,1.28135
305.00000,185.00000,2192.83484,2192.83484,402.16031,11.85316,282.58126,2.17384
306.00000,636.00000,7519.57183,7519.57183,911.69243,11.82323,278.45623,1.43348
307.00000,177.00000,2109.56482,2109.56482,250.61820,11.91845,280.44011,1.41592
308.00000,504.00000,5986.62424,5986.62424,659.49978,11.87822,281.97465,1.30853
309.00000,277.00000,3308.56479,3308.56479,499.81876,11.94428,282.72523,1.80440
310.00000,177.00000,2110.07810,2110.07810,210.03540,11.92135,283.30497,1.18664
311.00000,184.00000,2186.06979,2186.06979,243.35342,11.88081,284.93753,1.32257
312.00000,359.00000,4275.07590,4275.07590,616.66113,11.90829,286.72440,1.71772
313.00000,433.00000,5136.43917,5136.43917,592.19481,11.86245,287.55229,1.36766
314.00000,178.00000,2118.58452,2118.58452,245.27931,11.90216,291.58045,1.37797
315.00000,177.00000,2095.23425,2095.23425,383.01407,11.83748,287.88171,2.16392
316.00000,181.00000,2156.10545,2156.10545,236.06141,11.91218,289.69349,1.30421
317.00000,282.00000,3364.14287,3364.14287,369.39905,11.92958,293.44391,1.30993
318.00000,173.00000,2043.87054,2043.87054,218.43719,11.81428,289.75769,1.26264
319.00000,177.00000,2105.51394,2105.51394,363.97970,11.89556,291.02720,2.05638
320.00000,177.00000,2111.95337,2111.95337,252.04891,11.93194,299.05556,1.42401
321.00000,177.00000,2110.12748,2110.12748,246.89917,11.92162,292.38446,1.39491
322.00000,177.00000,2111.81983,2111.81983,261.72982,11.93119,292.54013,1.47870
323.00000,280.00000,3323.03458,3323.03458,497.71873,11.86798,294.97950,1.77757
324.00000,180.00000,2137.49745,2137.49745,243.69109,11.87499,296.62794,1.35384
325.00000,177.00000,2112.47924,2112.47924,240.56025,11.93491,295.24222,1.35910
326.00000,177.00000,2109.59283,2109.59283,234.24637,11.91860,301.85070,1.32343
327.00000,277.00000,3310.99653,3310.99653,480.46782,11.95306,297.23048,1.73454
328.00000,181.00000,2156.49479,2156.49479,230.09378,11.91434,298.52494,1.27124
329.00000,141.00000,1676.16612,1676.16612,178.09263,11.88770,298.16283,1.26307
330.00000,203.00000,2353.58948,2353.58948,235.32287,11.59404,301.78118,1.15923
331.00000,177.00000,2108.60321,2108.60321,303.46291,11.91301,298.64680,1.71448
332.00000,277.00000,3309.25794,3309.25794,355.41332,11.94678,306.27933,1.28308
333.00000,177.00000,2108.44013,2108.44013,207.37597,11.91209,301.26375,1.17162
334.00000,188.00000,2226.45756,2226.45756,256.05038,11.84286,302.97781,1.36197
335.00000,181.00000,2156.12726,2156.12726,298.68473,11.91231,301.86407,1.65019
336.00000,502.00000,5997.74888,5997.74888,668.88742,11.94771,307.15978,1.33245
